N_neighbors,weights,algorithm,Leaf_size,P,MMRE-
13,distance,kd_tree,50,2,4574.177519999999
13,distance,kd_tree,100,1,4565.37494
13,distance,kd_tree,100,2,4574.177519999999
13,distance,brute,10,1,4565.37494
13,distance,brute,10,2,4574.177519999999
13,distance,brute,20,1,4565.37494
13,distance,brute,20,2,4574.177519999999
13,distance,brute,30,1,4565.37494
13,distance,brute,30,2,4574.177519999999
13,distance,brute,40,1,4565.37494
13,distance,brute,40,2,4574.177519999999
13,distance,brute,50,1,4565.37494
13,distance,brute,50,2,4574.177519999999
13,distance,brute,100,1,4565.37494
13,distance,brute,100,2,4574.177519999999
15,uniform,auto,10,1,6807.751579999999
15,uniform,auto,10,2,4331.53078
15,uniform,auto,20,1,6807.751579999999
15,uniform,auto,20,2,4331.53078
15,uniform,auto,30,1,6807.751579999999
15,uniform,auto,30,2,4331.53078
15,uniform,auto,40,1,6807.751579999999
15,uniform,auto,40,2,4331.53078
15,uniform,auto,50,1,6807.751579999999
15,uniform,auto,50,2,4331.53078
15,uniform,auto,100,1,6807.751579999999
15,uniform,auto,100,2,4331.53078
15,uniform,ball_tree,10,1,6807.751579999999
15,uniform,ball_tree,10,2,4331.53078
15,uniform,ball_tree,20,1,6807.751579999999
15,uniform,ball_tree,20,2,4331.53078
15,uniform,ball_tree,30,1,6807.751579999999
15,uniform,ball_tree,30,2,4331.53078
15,uniform,ball_tree,40,1,6807.751579999999
15,uniform,ball_tree,40,2,4331.53078
15,uniform,ball_tree,50,1,6807.751579999999
15,uniform,ball_tree,50,2,4331.53078
15,uniform,ball_tree,100,1,6807.751579999999
15,uniform,ball_tree,100,2,4331.53078
15,uniform,kd_tree,10,1,6807.751579999999
15,uniform,kd_tree,10,2,4331.53078
15,uniform,kd_tree,20,1,6807.751579999999
15,uniform,kd_tree,20,2,4331.53078
15,uniform,kd_tree,30,1,6807.751579999999
15,uniform,kd_tree,30,2,4331.53078
15,uniform,kd_tree,40,1,6807.751579999999
15,uniform,kd_tree,40,2,4331.53078
15,uniform,kd_tree,50,1,6807.751579999999
15,uniform,kd_tree,50,2,4331.53078
15,uniform,kd_tree,100,1,6807.751579999999
15,uniform,kd_tree,100,2,4331.53078
15,uniform,brute,10,1,6807.751579999999
15,uniform,brute,10,2,4331.53078
15,uniform,brute,20,1,6807.751579999999
15,uniform,brute,20,2,4331.53078
15,uniform,brute,30,1,6807.751579999999
15,uniform,brute,30,2,4331.53078
15,uniform,brute,40,1,6807.751579999999
15,uniform,brute,40,2,4331.53078
15,uniform,brute,50,1,6807.751579999999
15,uniform,brute,50,2,4331.53078
15,uniform,brute,100,1,6807.751579999999
15,uniform,brute,100,2,4331.53078
15,distance,auto,10,1,6475.3905
15,distance,auto,10,2,4337.56374
15,distance,auto,20,1,6475.3905
15,distance,auto,20,2,4337.56374
15,distance,auto,30,1,6475.3905
15,distance,auto,30,2,4337.56374
15,distance,auto,40,1,6475.3905
15,distance,auto,40,2,4337.56374
15,distance,auto,50,1,6475.3905
15,distance,auto,50,2,4337.56374
15,distance,auto,100,1,6475.3905
15,distance,auto,100,2,4337.56374
15,distance,ball_tree,10,1,6475.3905
15,distance,ball_tree,10,2,4337.56374
15,distance,ball_tree,20,1,6475.3905
15,distance,ball_tree,20,2,4337.56374
15,distance,ball_tree,30,1,6475.3905
15,distance,ball_tree,30,2,4337.56374
15,distance,ball_tree,40,1,6475.3905
15,distance,ball_tree,40,2,4337.56374
15,distance,ball_tree,50,1,6475.3905
15,distance,ball_tree,50,2,4337.56374
15,distance,ball_tree,100,1,6475.3905
15,distance,ball_tree,100,2,4337.56374
15,distance,kd_tree,10,1,6475.3905
15,distance,kd_tree,10,2,4337.56374
15,distance,kd_tree,20,1,6475.3905
15,distance,kd_tree,20,2,4337.56374
15,distance,kd_tree,30,1,6475.3905
15,distance,kd_tree,30,2,4337.56374
15,distance,kd_tree,40,1,6475.3905
15,distance,kd_tree,40,2,4337.56374
15,distance,kd_tree,50,1,6475.3905
15,distance,kd_tree,50,2,4337.56374
15,distance,kd_tree,100,1,6475.3905
15,distance,kd_tree,100,2,4337.56374
15,distance,brute,10,1,6475.3905
15,distance,brute,10,2,4337.56374
15,distance,brute,20,1,6475.3905
15,distance,brute,20,2,4337.56374
15,distance,brute,30,1,6475.3905
15,distance,brute,30,2,4337.56374
15,distance,brute,40,1,6475.3905
15,distance,brute,40,2,4337.56374
15,distance,brute,50,1,6475.3905
15,distance,brute,50,2,4337.56374
15,distance,brute,100,1,6475.3905
15,distance,brute,100,2,4337.56374
20,uniform,auto,10,1,7108.825220000001
20,uniform,auto,10,2,4667.1944
20,uniform,auto,20,1,7108.825220000001
20,uniform,auto,20,2,4667.1944
20,uniform,auto,30,1,7108.825220000001
20,uniform,auto,30,2,4667.1944
20,uniform,auto,40,1,7108.825220000001
20,uniform,auto,40,2,4667.1944
20,uniform,auto,50,1,7108.825220000001
20,uniform,auto,50,2,4667.1944
20,uniform,auto,100,1,7108.825220000001
20,uniform,auto,100,2,4667.1944
20,uniform,ball_tree,10,1,7108.825220000001
20,uniform,ball_tree,10,2,4667.1944
20,uniform,ball_tree,20,1,7108.825220000001
20,uniform,ball_tree,20,2,4667.1944
20,uniform,ball_tree,30,1,7108.825220000001
20,uniform,ball_tree,30,2,4667.1944
20,uniform,ball_tree,40,1,7108.825220000001
20,uniform,ball_tree,40,2,4667.1944
20,uniform,ball_tree,50,1,7108.825220000001
20,uniform,ball_tree,50,2,4667.1944
20,uniform,ball_tree,100,1,7108.825220000001
20,uniform,ball_tree,100,2,4667.1944
20,uniform,kd_tree,10,1,7108.825220000001
20,uniform,kd_tree,10,2,4667.1944
20,uniform,kd_tree,20,1,7108.825220000001
20,uniform,kd_tree,20,2,4667.1944
20,uniform,kd_tree,30,1,7108.825220000001
20,uniform,kd_tree,30,2,4667.1944
20,uniform,kd_tree,40,1,7108.825220000001
20,uniform,kd_tree,40,2,4667.1944
20,uniform,kd_tree,50,1,7108.825220000001
20,uniform,kd_tree,50,2,4667.1944
20,uniform,kd_tree,100,1,7108.825220000001
20,uniform,kd_tree,100,2,4667.1944
20,uniform,brute,10,1,7108.825220000001
20,uniform,brute,10,2,4667.1944
20,uniform,brute,20,1,7108.825220000001
20,uniform,brute,20,2,4667.1944
20,uniform,brute,30,1,7108.825220000001
20,uniform,brute,30,2,4667.1944
20,uniform,brute,40,1,7108.825220000001
20,uniform,brute,40,2,4667.1944
20,uniform,brute,50,1,7108.825220000001
20,uniform,brute,50,2,4667.1944
20,uniform,brute,100,1,7108.825220000001
20,uniform,brute,100,2,4667.1944
20,distance,auto,10,1,6830.442
20,distance,auto,10,2,4647.1945399999995
20,distance,auto,20,1,6830.442
20,distance,auto,20,2,4647.1945399999995
20,distance,auto,30,1,6830.442
20,distance,auto,30,2,4647.1945399999995
20,distance,auto,40,1,6830.442
20,distance,auto,40,2,4647.1945399999995
20,distance,auto,50,1,6830.442
20,distance,auto,50,2,4647.1945399999995
20,distance,auto,100,1,6830.442
20,distance,auto,100,2,4647.1945399999995
20,distance,ball_tree,10,1,6830.442
20,distance,ball_tree,10,2,4647.1945399999995
20,distance,ball_tree,20,1,6830.442
20,distance,ball_tree,20,2,4647.1945399999995
20,distance,ball_tree,30,1,6830.442
20,distance,ball_tree,30,2,4647.1945399999995
20,distance,ball_tree,40,1,6830.442
20,distance,ball_tree,40,2,4647.1945399999995
20,distance,ball_tree,50,1,6830.442
20,distance,ball_tree,50,2,4647.1945399999995
20,distance,ball_tree,100,1,6830.442
20,distance,ball_tree,100,2,4647.1945399999995
20,distance,kd_tree,10,1,6830.442
20,distance,kd_tree,10,2,4647.1945399999995
20,distance,kd_tree,20,1,6830.442
20,distance,kd_tree,20,2,4647.1945399999995
20,distance,kd_tree,30,1,6830.442
20,distance,kd_tree,30,2,4647.1945399999995
20,distance,kd_tree,40,1,6830.442
20,distance,kd_tree,40,2,4647.1945399999995
20,distance,kd_tree,50,1,6830.442
20,distance,kd_tree,50,2,4647.1945399999995
20,distance,kd_tree,100,1,6830.442
20,distance,kd_tree,100,2,4647.1945399999995
20,distance,brute,10,1,6830.442
20,distance,brute,10,2,4647.1945399999995
20,distance,brute,20,1,6830.442
20,distance,brute,20,2,4647.1945399999995
20,distance,brute,30,1,6830.442
20,distance,brute,30,2,4647.1945399999995
20,distance,brute,40,1,6830.442
20,distance,brute,40,2,4647.1945399999995
20,distance,brute,50,1,6830.442
20,distance,brute,50,2,4647.1945399999995
20,distance,brute,100,1,6830.442
20,distance,brute,100,2,4647.1945399999995
